coin_id,year,week,date,price,market_cap,volume,ret
balancer,2023,21,2023-05-22,4.8321810756230335,199403407.55882883,2558401.8040305614,-0.04394515589100545
balancer,2023,22,2023-05-29,5.0249587321040865,207857151.08047146,2453769.314032491,0.03989454316055352
balancer,2023,23,2023-06-05,4.543786735019561,188492818.0820787,2676963.7608736935,-0.09575640771144123
balancer,2023,24,2023-06-12,3.9639959181597226,164925452.53445023,3708958.5440969756,-0.1276007987767811
balancer,2023,25,2023-06-19,4.341542902946477,181873410.41633624,2195266.083463781,0.09524403974715234
balancer,2023,26,2023-06-26,4.418416080645998,184762735.3002308,3720186.0528109334,0.01770641898928349
balancer,2023,27,2023-07-03,4.221601726101286,176554496.25952572,3050446.6859667273,-0.04454409701404494
balancer,2023,28,2023-07-10,4.2411034495749,178193785.14791125,2979646.242705739,0.004619508124851901
balancer,2023,29,2023-07-17,4.186373976280362,176518299.67840615,3749122.9410112402,-0.012904536271102662
balancer,2023,30,2023-07-24,4.042800596577534,171011086.44067252,4475013.490272014,-0.034295402301921185
balancer,2023,31,2023-07-31,3.826325835392753,162217632.40867934,4757417.120066911,-0.05354574286153002
balancer,2023,32,2023-08-07,3.8391949516619532,163322619.4476472,4618726.968872246,0.0033633090392259923
balancer,2023,33,2023-08-14,3.3486812530884844,142640514.71799022,5269369.177112721,-0.127764727957128
balancer,2023,34,2023-08-21,3.231884891904297,138294596.35167745,4521904.588704982,-0.034878315479105804
balancer,2023,35,2023-08-28,3.124225842876809,134027513.93972255,3975084.8822156107,-0.03331153572244128
balancer,2023,36,2023-09-04,3.120328055733547,133992587.97537608,4082614.02998305,-0.0012476009543768152
balancer,2023,37,2023-09-11,3.1282048437019503,134869486.4890767,4442635.33167463,0.0025243461032662395
balancer,2023,38,2023-09-18,2.996551462157388,129901203.52626091,5652617.7354424,-0.04208592087874985
balancer,2023,39,2023-09-25,3.166827542247706,137556891.67362875,4197104.937382162,0.05682401328349829
balancer,2023,40,2023-10-02,3.110485701988622,135414108.57371116,5043171.513854356,-0.017791256235915598
balancer,2023,41,2023-10-09,2.8635155093442113,125093952.69642907,4526839.272510368,-0.07939923738807597
balancer,2023,42,2023-10-16,2.845345277567969,124367282.65884107,4093592.3486871193,-0.006345428099463479
balancer,2023,43,2023-10-23,3.1456940474130053,138188885.00166157,6137723.549080987,0.10555793429110882
balancer,2023,44,2023-10-30,3.097891005523177,136237048.1536681,9072272.962258201,-0.015196341783188072
balancer,2023,45,2023-11-06,3.749243124016143,165391000.59798455,15027365.654163135,0.2102566285681715
balancer,2023,46,2023-11-13,3.3103952442492353,146606271.72236416,11007421.918298822,-0.11704972583821649
balancer,2023,47,2023-11-20,3.4851852292289243,154746141.303274,8661010.156485323,0.052800337145037624
balancer,2023,48,2023-11-27,3.503128585165729,187934187.14798892,9981883.223440368,0.005148465506602307
balancer,2023,49,2023-12-04,4.056119849609748,218371004.13568822,12478719.089041403,0.1578563992157478
balancer,2023,50,2023-12-11,3.589139400115078,194140415.43880284,10611762.817298053,-0.11512984497723844
balancer,2023,51,2023-12-18,3.7760792995311716,204397810.87463775,8542457.886311691,0.05208488124203248
balancer,2023,52,2023-12-25,3.8839284756225854,210602058.42023498,13182272.793233886,0.028561152331944895
bancor,2018,2,2018-01-08,8.27062682456113,337217200.6069706,10988430.910990736,0.1731471084482923
bancor,2018,3,2018-01-15,5.820252781479419,237308415.84665152,8391278.798050757,-0.2962742842906272
bancor,2018,4,2018-01-22,6.463206758871079,263523495.42577863,4757007.455222889,0.11046839399099628
